 15   3        3.04254491       -0.03389684
 16   3        2.70566393       -0.03078123
 17   3        2.42226395       -0.02815987
 18   3        2.18385471       -0.02595434
 19   3        1.98329390       -0.02409870
 20   3        1.81457318       -0.02253753
 21   3        1.67263795       -0.02122414
 22   3        1.55323594       -0.02011926
 23   3        1.45278974       -0.01918980
 24   3        1.36828974       -0.01840792
 25   3        1.29720411       -0.01775019
 26   3        1.23740303       -0.01719690
 27   3        1.18709494       -0.01673147
 28   3        1.14477287       -0.01633994
 29   3        1.10916923       -0.01601058
 30   3        1.07921791       -0.01573341
 31   3        1.05402249       -0.01550055
 32   3        1.03282349       -0.01530678
 33   3        1.01500168       -0.01512705
 34   3        1.00104309       -0.01498541
 35   3        0.98704117       -0.01679844
 36   3        0.97199136       -0.01873052
 37   3        0.95679746       -0.02062877
 38   3        0.94133610       -0.02252339
 39   3        0.92561709       -0.02441329
 40   3        0.90965349       -0.02629492
 41   3        0.89345412       -0.02816698
 42   3        0.87702780       -0.03002629
 43   3        0.86038482       -0.03187256
 44   3        0.84353392       -0.03370343
 45   3        0.82648431       -0.03551694
 46   3        0.80924691       -0.03730985
 47   3        0.79183223       -0.03908128
 48   3        0.77424960       -0.04082940
 49   3        0.75650872       -0.04255204
 50   3        0.73861939       -0.04424692
 51   3        0.72059140       -0.04591164
 52   3        0.70243458       -0.04754366
 53   3        0.68415876       -0.04914028
 54   3        0.66577375       -0.05069867
 55   3        0.64728937       -0.05221581
 56   3        0.62871543       -0.05368851
 57   3        0.61006174       -0.05511335
 58   3        0.59133811       -0.05648673
 59   3        0.57255437       -0.05780481
 60   3        0.55372033       -0.05906351
 61   3        0.53484582       -0.06025850
 62   3        0.51594065       -0.06138520
 63   3        0.49701466       -0.06243876
 64   3        0.47807766       -0.06341403
 65   3        0.45913950       -0.06430561
 66   3        0.44020999       -0.06510776
 67   3        0.42129895       -0.06581443
 68   3        0.40241622       -0.06641924
 69   3        0.38357148       -0.06691545
 70   3        0.36477475       -0.06729532
 71   3        0.34603598       -0.06755215
 72   3        0.32736479       -0.06767801
 73   3        0.30877072       -0.06766445
 74   3        0.29026355       -0.06750135
 75   3        0.27185322       -0.06717903
 76   3        0.25354937       -0.06668690
 77   3        0.23536153       -0.06601314
 78   3        0.21729924       -0.06514464
 79   3        0.19937168       -0.06406659
 80   3        0.18151300       -0.06275604
 81   3        0.16364870       -0.06118196
 82   3        0.14577661       -0.05931135
 83   3        0.12874855       -0.05719609
 84   3        0.11260991       -0.05486019
 85   3        0.09739440       -0.05231127
 86   3        0.08313154       -0.04955747
 87   3        0.06985601       -0.04658622
 88   3        0.05760014       -0.04342841
 89   3        0.04638369       -0.04009230
 90   3        0.03621831       -0.03658285
 91   3        0.02712405       -0.03287259
 92   3        0.01911829       -0.02898986
 93   3        0.01219966       -0.02492076
 94   3        0.00635477       -0.02062507
 95   3        0.00161282       -0.01598591
 96   3       -0.00195402       -0.01098942
 97   3       -0.00421401       -0.00560863
 98   3       -0.00500001       -0.00000001
 99   3       -0.00421401        0.00560862
100   3       -0.00195404        0.01098942
101   3        0.00161281        0.01598591
102   3        0.00635476        0.02062507
103   3        0.01219965        0.02492076
104   3        0.01911827        0.02898987
105   3        0.02712403        0.03287260
106   3        0.03621830        0.03658287
107   3        0.04638367        0.04009232
108   3        0.05760012        0.04342844
109   3        0.06985599        0.04658625
110   3        0.08313153        0.04955751
111   3        0.09739439        0.05231131
112   3        0.11260989        0.05486023
113   3        0.12874853        0.05719614
114   3        0.14577660        0.05931141
115   3        0.16364869        0.06118202
116   3        0.18151298        0.06275610
117   3        0.19937167        0.06406666
118   3        0.21729923        0.06514471
119   3        0.23536152        0.06601322
120   3        0.25354935        0.06668698
121   3        0.27185321        0.06717911
122   3        0.29026353        0.06750144
123   3        0.30877071        0.06766454
124   3        0.32736478        0.06767811
125   3        0.34603597        0.06755226
126   3        0.36477474        0.06729543
127   3        0.38357147        0.06691556
128   3        0.40241621        0.06641936
129   3        0.42129894        0.06581456
130   3        0.44020998        0.06510789
131   3        0.45913949        0.06430575
132   3        0.47807766        0.06341418
133   3        0.49701465        0.06243891
134   3        0.51594065        0.06138536
135   3        0.53484581        0.06025867
136   3        0.55372033        0.05906369
137   3        0.57255437        0.05780500
138   3        0.59133811        0.05648692
139   3        0.61006173        0.05511355
140   3        0.62871542        0.05368871
141   3        0.64728936        0.05221602
142   3        0.66577374        0.05069888
143   3        0.68415875        0.04914050
144   3        0.70243458        0.04754388
145   3        0.72059139        0.04591188
146   3        0.73861939        0.04424717
147   3        0.75650872        0.04255231
148   3        0.77424960        0.04082968
149   3        0.79183223        0.03908156
150   3        0.80924691        0.03731011
151   3        0.82648431        0.03551716
152   3        0.84353391        0.03370359
153   3        0.86038479        0.03187264
154   3        0.87702777        0.03002628
155   3        0.89345408        0.02816689
156   3        0.90965345        0.02629480
157   3        0.92561705        0.02441315
158   3        0.94133606        0.02252327
159   3        0.95679742        0.02062867
160   3        0.97199129        0.01873045
161   3        0.98704118        0.01679843
162   3        1.00104306        0.01498537
163   3        1.01500160        0.01512707
164   3        1.03282345        0.01530680
165   3        1.05402244        0.01550062
166   3        1.07921785        0.01573352
167   3        1.10916917        0.01601075
168   3        1.14477280        0.01634018
169   3        1.18709485        0.01673180
170   3        1.23740291        0.01719735
171   3        1.29720395        0.01775075
172   3        1.36828953        0.01840860
173   3        1.45278948        0.01919059
174   3        1.55323564        0.02012013
175   3        1.67263761        0.02122504
176   3        1.81457280        0.02253837
177   3        1.98329348        0.02409941
178   3        2.18385425        0.02595481
179   3        2.42226344        0.02816005
180   3        2.70566336        0.03078111
181   3        3.04254429        0.03389652
182   3        3.44299889        0.03759976
183   3        3.91902453        0.04200209
184   3        4.48488255        0.04723574
185   3        5.15752550        0.05345759
186   3        5.95710504        0.06085378
187   3        6.90757570        0.06964556
188   3        8.03741254        0.08009632
189   3        9.38046422        0.09251944
190   3       10.97696690        0.10728716
191   3       12.87475040        0.12484165
192   3       15.13067090        0.14570880
193   3       17.81230890        0.17051390
194   3       21.00000000        0.20000000
  2   4       21.00000000       -0.41299653
  3   4       17.81291090       -0.36066861
  4   4       15.13135340       -0.31256113
  5   4       12.87543580       -0.27115068
  6   4       10.97763900       -0.23577517
  7   4        9.38111763       -0.20561530
  8   4        8.03804457       -0.17992410
  9   4        6.90818474       -0.15805240
 10   4        5.95769050       -0.13944360
 11   4        5.15808787       -0.12362178
 12   4        4.48542342       -0.11017851
 13   4        3.91954648       -0.09876261
 14   4        3.44350520       -0.08907332
 15   4        3.04303868       -0.08085463
 16   4        2.70614986       -0.07388909
 17   4        2.42274642       -0.06799145
 18   4        2.18433852       -0.06300310
 19   4        1.98378439       -0.05878793
 20   4        1.81507606       -0.05522913
 21   4        1.67315899       -0.05222685
 22   4        1.55378057       -0.04969609
 23   4        1.45336285       -0.04756476
 24   4        1.36889591       -0.04577197
 25   4        1.29784830       -0.04426647
 26   4        1.23809175       -0.04300525
 27   4        1.18783788       -0.04195251
 28   4        1.14558475       -0.04107876
 29   4        1.11007224       -0.04036037
 30   4        1.08024560       -0.03977962
 31   4        1.05522753       -0.03932629
 32   4        1.03429321       -0.03899950
 33   4        1.01688732       -0.03879433
 34   4        1.00348953       -0.03874621
 35   4        0.99007223       -0.03997662
 36   4        0.97537218       -0.04145061
 37   4        0.96031352       -0.04299399
 38   4        0.94483236       -0.04458840
 39   4        0.92900192       -0.04620944
 40   4        0.91288976       -0.04783990
 41   4        0.89653643       -0.04947055
 42   4        0.87996511       -0.05109457
 43   4        0.86319428       -0.05270751
 44   4        0.84622769       -0.05430352
 45   4        0.82906538       -0.05587937
 46   4        0.81171705       -0.05743156
 47   4        0.79419405       -0.05895873
 48   4        0.77650603       -0.06045921
 49   4        0.75866258       -0.06193117
 50   4        0.74067318       -0.06337260
 51   4        0.72254727       -0.06478130
 52   4        0.70429434       -0.06615488
 53   4        0.68592388       -0.06749074
 54   4        0.66744545       -0.06878611
 55   4        0.64886857       -0.07003804
 56   4        0.63020280       -0.07124338
 57   4        0.61145771       -0.07239881
 58   4        0.59264290       -0.07350078
 59   4        0.57376794       -0.07454553
 60   4        0.55484247       -0.07552906
 61   4        0.53587611       -0.07644715
 62   4        0.51687850       -0.07729528
 63   4        0.49785928       -0.07806868
 64   4        0.47882811       -0.07876230
 65   4        0.45979466       -0.07937078
 66   4        0.44076859       -0.07988846
 67   4        0.42175956       -0.08030933
 68   4        0.40277723       -0.08062706
 69   4        0.38383106       -0.08083490
 70   4        0.36493104       -0.08092530
 71   4        0.34608701       -0.08089134
 72   4        0.32730828       -0.08072507
 73   4        0.30860397       -0.08041791
 74   4        0.28998363       -0.07995983
 75   4        0.27145702       -0.07934090
 76   4        0.25303336       -0.07855028
 77   4        0.23472166       -0.07757583
 78   4        0.21653070       -0.07640397
 79   4        0.19846825       -0.07501925
 80   4        0.18046879       -0.07339669
 81   4        0.16245877       -0.07150275
 82   4        0.14443901       -0.06930241
 83   4        0.12724462       -0.06686215
 84   4        0.11092856       -0.06420263
 85   4        0.09552110       -0.06132986
 86   4        0.08104609       -0.05824804
 87   4        0.06753632       -0.05494595
 88   4        0.05502190       -0.05144614
 89   4        0.04351248       -0.04774884
 90   4        0.03300725       -0.04384527
 91   4        0.02351886       -0.03969879
 92   4        0.01505933       -0.03531212
 93   4        0.00761656       -0.03063715
 94   4        0.00117665       -0.02558326
 95   4       -0.00419547       -0.01999045
 96   4       -0.00834084       -0.01381812
 97   4       -0.01100443       -0.00709498
 98   4       -0.01194333        0.00000002
 99   4       -0.01100441        0.00709501
100   4       -0.00834080        0.01381814
101   4       -0.00419542        0.01999045
102   4        0.00117671        0.02558325
103   4        0.00761662        0.03063711
104   4        0.01505939        0.03531206
105   4        0.02351892        0.03969871
106   4        0.03300732        0.04384517
107   4        0.04351255        0.04774872
108   4        0.05502196        0.05144600
109   4        0.06753638        0.05494579
110   4        0.08104614        0.05824785
111   4        0.09552116        0.06132964
112   4        0.11092862        0.06420239
113   4        0.12724468        0.06686188
114   4        0.14443906        0.06930211
115   4        0.16245882        0.07150242
116   4        0.18046884        0.07339634
117   4        0.19846829        0.07501886
118   4        0.21653075        0.07640355
119   4        0.23472170        0.07757538
120   4        0.25303340        0.07854980
121   4        0.27145705        0.07934039
122   4        0.28998366        0.07995928
123   4        0.30860401        0.08041733
124   4        0.32730831        0.08072445
125   4        0.34608704        0.08089069
126   4        0.36493106        0.08092461
127   4        0.38383108        0.08083417
128   4        0.40277724        0.08062629
129   4        0.42175957        0.08030853
130   4        0.44076859        0.07988761
131   4        0.45979466        0.07936989
132   4        0.47882811        0.07876137
133   4        0.49785927        0.07806771
134   4        0.51687849        0.07729426
135   4        0.53587610        0.07644609
136   4        0.55484246        0.07552797
137   4        0.57376792        0.07454438
138   4        0.59264287        0.07349959
139   4        0.61145769        0.07239758
140   4        0.63020277        0.07124211
141   4        0.64886853        0.07003673
142   4        0.66744541        0.06878476
143   4        0.68592384        0.06748936
144   4        0.70429430        0.06615346
145   4        0.72254723        0.06477985
146   4        0.74067314        0.06337109
147   4        0.75866254        0.06192958
148   4        0.77650598        0.06045751
149   4        0.79419398        0.05895690
150   4        0.81171698        0.05742962
151   4        0.82906531        0.05587740
152   4        0.84622765        0.05430169
153   4        0.86319431        0.05270608
154   4        0.87996527        0.05109383
155   4        0.89653675        0.04947078
156   4        0.91289027        0.04784127
157   4        0.92900260        0.04621190
158   4        0.94483315        0.04459161
159   4        0.96031437        0.04299744
160   4        0.97537302        0.04145372
161   4        0.99007308        0.03997892
162   4        1.00349022        0.03874737
163   4        1.01688780        0.03879424
164   4        1.03429350        0.03899755
165   4        1.05522757        0.03932208
166   4        1.08024542        0.03977284
167   4        1.11007190        0.04035082
168   4        1.14558431        0.04106647
169   4        1.18783738        0.04193772
170   4        1.23809122        0.04298843
171   4        1.29784773        0.04424834
172   4        1.36889530        0.04575347
173   4        1.45336220        0.04754695
174   4        1.55377991        0.04968007
175   4        1.67315833        0.05221358
176   4        1.81507538        0.05521926
177   4        1.98378367        0.05878162
178   4        2.18433771        0.06299991
179   4        2.42274551        0.06799037
180   4        2.70614884        0.07388883
181   4        3.04303755        0.08085398
182   4        3.44350398        0.08907164
183   4        3.91954520        0.09876002
184   4        4.48542212        0.11017573
185   4        5.15808657        0.12361956
186   4        5.95768925        0.13944225
187   4        6.90818356        0.15805167
188   4        8.03804352        0.17992364
189   4        9.38111677        0.20561496
190   4       10.97763830        0.23577492
191   4       12.87543540        0.27115050
192   4       15.13135290        0.31256102
193   4       17.81291110        0.36066858
194   4       21.00000000        0.41299653
  2   5       21.00000000       -0.63983413
  3   5       17.81420740       -0.57112444
  4   5       15.13289010       -0.50171594
  5   5       12.87703850       -0.44053338
  6   5       10.97926320       -0.38746707
  7   5        9.38274608       -0.34163010
  8   5        8.03966569       -0.30210395
  9   5        6.90978939       -0.26805833
 10   5        5.95927190       -0.23876787
 11   5        5.15964216       -0.21360150
 12   5        4.48695005       -0.19200533
 13   5        3.92104804       -0.17349235
 14   5        3.44498700       -0.15763902
 15   5        3.04450826       -0.14408142
 16   5        2.70761670       -0.13250745
 17   5        2.42422187       -0.12264703
 18   5        2.18583580       -0.11426388
 19   5        1.98531830       -0.10715038
 20   5        1.81666243       -0.10112458
 21   5        1.67481387       -0.09602834
 22   5        1.55551945       -0.09172549
 23   5        1.45520052       -0.08809978
 24   5        1.37084742       -0.08505263
 25   5        1.29993095       -0.08250099
 26   5        1.24032806       -0.08037534
 27   5        1.19025884       -0.07861805
 28   5        1.14823280       -0.07718193
 29   5        1.11300278       -0.07602913
 30   5        1.08352554       -0.07512980
 31   5        1.05892768       -0.07446077
 32   5        1.03847066       -0.07400284
 33   5        1.02155274       -0.07372929
 34   5        1.00848049       -0.07363358
 35   5        0.99541397       -0.07433439
 36   5        0.98108996       -0.07524385
 37   5        0.96624356       -0.07626949
 38   5        0.95076914       -0.07739374
 39   5        0.93478107       -0.07858744
 40   5        0.91841820       -0.07982413
 41   5        0.90177946       -0.08108502
 42   5        0.88492410       -0.08235595
 43   5        0.86789200       -0.08362524
 44   5        0.85068527       -0.08488127
 45   5        0.83329224       -0.08611736
 46   5        0.81571938       -0.08732809
 47   5        0.79797832       -0.08851055
 48   5        0.78007931       -0.08966245
 49   5        0.76203196       -0.09078181
 50   5        0.74384533       -0.09186669
 51   5        0.72552826       -0.09291496
 52   5        0.70708954       -0.09392428
 53   5        0.68853805       -0.09489208
 54   5        0.66988269       -0.09581559
 55   5        0.65113244       -0.09669181
 56   5        0.63229630       -0.09751758
 57   5        0.61338334       -0.09828955
 58   5        0.59440264       -0.09900419
 59   5        0.57536336       -0.09965773
 60   5        0.55627466       -0.10024622
 61   5        0.53714577       -0.10076543
 62   5        0.51798594       -0.10121089
 63   5        0.49880445       -0.10157786
 64   5        0.47961060       -0.10186130
 65   5        0.46041372       -0.10205587
 66   5        0.44122312       -0.10215590
 67   5        0.42204816       -0.10215536
 68   5        0.40289814       -0.10204785
 69   5        0.38378222       -0.10182655
 70   5        0.36471010       -0.10148397
 71   5        0.34569128       -0.10101280
 72   5        0.32673462       -0.10040485
 73   5        0.30784878       -0.09965119
 74   5        0.28904280       -0.09874164
 75   5        0.27032598       -0.09766572
 76   5        0.25170690       -0.09641187
 77   5        0.23319375       -0.09496709
 78   5        0.21479419       -0.09331667
 79   5        0.19651446       -0.09144361
 80   5        0.17829089       -0.08931935
 81   5        0.16005334       -0.08690599
 82   5        0.14180714       -0.08416535
 83   5        0.12435669       -0.08118345
 84   5        0.10776123       -0.07797568
 85   5        0.09204978       -0.07454464
 86   5        0.07724224       -0.07088911
 87   5        0.06336733       -0.06699710
 88   5        0.05045058       -0.06287842
 89   5        0.03849327       -0.05852085
 90   5        0.02748637       -0.05389849
 91   5        0.01743722       -0.04896082
 92   5        0.00835949       -0.04368124
 93   5        0.00024953       -0.03798051
 94   5       -0.00688018       -0.03173429
 95   5       -0.01291237       -0.02476591
 96   5       -0.01759870       -0.01705629
 97   5       -0.02059139       -0.00875095
 98   5       -0.02164781        0.00000009
 99   5       -0.02059128        0.00875112
100   5       -0.01759849        0.01705641
101   5       -0.01291211        0.02476596
102   5       -0.00687988        0.03173426
103   5        0.00024987        0.03798038
104   5        0.00835985        0.04368101
105   5        0.01743761        0.04896049
106   5        0.02748676        0.05389805
107   5        0.03849366        0.05852032
108   5        0.05045098        0.06287777
109   5        0.06336773        0.06699634
110   5        0.07724264        0.07088824
111   5        0.09205018        0.07454365
112   5        0.10776163        0.07797457
113   5        0.12435708        0.08118220
114   5        0.14180752        0.08416397
115   5        0.16005373        0.08690446
116   5        0.17829127        0.08931768
117   5        0.19651483        0.09144179
118   5        0.21479456        0.09331471
119   5        0.23319411        0.09496497
120   5        0.25170725        0.09640960
121   5        0.27032633        0.09766329
122   5        0.28904313        0.09873905
123   5        0.30784910        0.09964844
124   5        0.32673493        0.10040194
125   5        0.34569157        0.10100972
126   5        0.36471038        0.10148071
127   5        0.38378249        0.10182312
128   5        0.40289840        0.10204424
129   5        0.42204840        0.10215157
130   5        0.44122335        0.10215193
131   5        0.46041392        0.10205172
132   5        0.47961079        0.10185696
133   5        0.49880463        0.10157332
134   5        0.51798610        0.10120615
135   5        0.53714591        0.10076049
136   5        0.55627479        0.10024108
137   5        0.57536347        0.09965239
138   5        0.59440274        0.09899864
139   5        0.61338342        0.09828381
140   5        0.63229636        0.09751165
141   5        0.65113247        0.09668569
142   5        0.66988270        0.09580930
143   5        0.68853805        0.09488563
144   5        0.70708954        0.09391764
145   5        0.72552824        0.09290812
146   5        0.74384530        0.09185960
147   5        0.76203191        0.09077443
148   5        0.78007924        0.08965475
149   5        0.79797823        0.08850257
150   5        0.81571929        0.08731999
151   5        0.83329220        0.08610944
152   5        0.85068537        0.08487404
153   5        0.86789236        0.08361934
154   5        0.88492486        0.08235208
155   5        0.90178073        0.08108373
156   5        0.91841999        0.07982562
157   5        0.93478331        0.07859135
158   5        0.95077166        0.07739911
159   5        0.96624623        0.07627498
160   5        0.98109266        0.07524805
161   5        0.99541659        0.07433613
162   5        1.00848269        0.07363218
163   5        1.02155434        0.07372432
164   5        1.03847144        0.07399267
165   5        1.05892745        0.07444405
166   5        1.08352434        0.07510534
167   5        1.11300079        0.07599608
168   5        1.14823027        0.07714001
169   5        1.19025601        0.07856769
170   5        1.24032513        0.08031780
171   5        1.29992806        0.08243838
172   5        1.37084467        0.08498789
173   5        1.45519800        0.08803641
174   5        1.55551728        0.09166726
175   5        1.67481214        0.09597875
176   5        1.81666110        0.10108624
177   5        1.98531723        0.10712436
178   5        2.18583484        0.11424924
179   5        2.42422090        0.12264083
180   5        2.70761561        0.13250546
181   5        3.04450698        0.14407936
182   5        3.44498554        0.15763410
183   5        3.92104641        0.17348423
184   5        4.48694830        0.19199583
185   5        5.15964036        0.21359315
186   5        5.95927013        0.23876212
187   5        6.90978772        0.26805489
188   5        8.03966420        0.30210179
189   5        9.38274486        0.34162861
190   5       10.97926230        0.38746609
191   5       12.87703780        0.44053277
192   5       15.13288940        0.50171559
193   5       17.81420780        0.57112432
194   5       21.00000000        0.63983413
  2   6       21.00000000       -0.88141223
  3   6       17.81626900       -0.80244480
  4   6       15.13544270       -0.71418111
  5   6       12.87979360       -0.63442978
  6   6       10.98214230       -0.56420657
  7   6        9.38571540       -0.50277170
  8   6        8.04270078       -0.44915995
  9   6        6.91286846       -0.40245182
 10   6        5.96237630       -0.36182793
 11   6        5.16275820       -0.32656281
 12   6        4.49007021       -0.29600406
 13   6        3.92417128       -0.26956434
 14   6        3.44811840       -0.24672512
 15   6        3.04765852       -0.22703725
 16   6        2.71080191       -0.21011170
 17   6        2.42746324       -0.19560585
 18   6        2.18915924       -0.18321253
 19   6        1.98875355       -0.17265464
 20   6        1.82024150       -0.16368387
 21   6        1.67856931       -0.15608067
 22   6        1.55948299       -0.14965369
 23   6        1.45940312       -0.14423817
 24   6        1.37532108       -0.13969360
 25   6        1.30471195       -0.13590085
 26   6        1.24546041       -0.13275927
 27   6        1.19579614       -0.13018370
 28   6        1.15423596       -0.12810131
 29   6        1.11953166       -0.12644829
 30   6        1.09062409       -0.12516676
 31   6        1.06660561       -0.12420281
 32   6        1.04668810       -0.12350572
 33   6        1.03021133       -0.12302420
 34   6        1.01735471       -0.12273820
 35   6        1.00450817       -0.12295857
 36   6        0.99045333       -0.12331033
 37   6        0.97574589       -0.12376110
 38   6        0.96020725       -0.12430696
 39   6        0.94396580       -0.12493347
 40   6        0.92722202       -0.12562208
 41   6        0.91013811       -0.12635549
 42   6        0.89282004       -0.12711747
 43   6        0.87533976       -0.12789193
 44   6        0.85770444       -0.12866213
 45   6        0.83989374       -0.12941701
 46   6        0.82191246       -0.13014807
 47   6        0.80377350       -0.13084987
 48   6        0.78548844       -0.13151849
 49   6        0.76706739       -0.13215089
 50   6        0.74851925       -0.13274447
